video_id,video_name,comment_id,comment,username,class
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9onsUOufMbW,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] they are literally getting paid,Delayed Creator,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9onpAQujImn,"[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] 1) your fake wholesome bs is so obvious. 
2) it’s pay rise
3) you don’t know how much they’re paid. They’re definitely way over paid.",Burner,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9on8sadAdBz,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] ikr,MS7,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9omqH-QxS2E,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] Isn't the point of a editor to edit the video,MR_BOX,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9omotZc6QDf,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] But u don't know how much they're earning tho🤷🏾‍♂️,Ban Yamano,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9omi59p62zj,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] Do yk how much they get paid?,XxNotoriousxX,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9omcwfl2P59,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] @Dyls and they're probably top 10 best editors on yt,Prod. 7ixon,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxxZUdpN0zTDFLvaUZ4AaABAg.9om2kGCN0Ek9omcVFmeQ3j,[MAIN] big up the editors man they deserve a raise for the delightful extra touches [REPLY] It's legit just Mo- JJs editor. Maybe others too,Fred Chowdhury,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwtERWtS4eASV86ZxN4AaABAg,harry and tobi singing was too wholesome,Matthew C,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwtERWtS4eASV86ZxN4AaABAg.9om2ELK8CIj9oof_J1lm_R,[MAIN] harry and tobi singing was too wholesome [REPLY] @Hello IKR,L.S De Silva,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwtERWtS4eASV86ZxN4AaABAg.9om2ELK8CIj9ooMbgTKO2n,[MAIN] harry and tobi singing was too wholesome [REPLY] ​@Hello what's up with u 😂,GMB,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwtERWtS4eASV86ZxN4AaABAg.9om2ELK8CIj9ooIUV_VRZh,[MAIN] harry and tobi singing was too wholesome [REPLY] I got that bonus point too,DrawMaQueen 2020,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwtERWtS4eASV86ZxN4AaABAg.9om2ELK8CIj9onCyfXmddY,[MAIN] harry and tobi singing was too wholesome [REPLY] For you all every fckin thing is wholesome,Hello,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwtERWtS4eASV86ZxN4AaABAg.9om2ELK8CIj9omMNQv72sB,[MAIN] harry and tobi singing was too wholesome [REPLY] I got that answer right,Kai Washington,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg,Eating lunch while watching sidemenreacts there’s nothing better,Kalen Smith,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9oneZMiYbw5,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] watching Harry deepthroat mic while eating lunch is what you enjoy? sus bro,Damneet Singh,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9ona85nYEwq,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] fax mate,Umar,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9omLr47k7kR,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] it breaky time in aus,Tharsan J,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9omF3b9VrvX,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] yo same,Emilie,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9omE_tezY9X,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] @Blesson Mohan True Brits lol 🤣,Shadrach George,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9omE5BCIOWg,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] @Shadrach George he's just being racist,Blesson Mohan,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9omCK6ftt0H,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] Never seen that comment before,Giles Stout,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxCF_-oyeDg0QkiBSd4AaABAg.9om1A6O6rGf9om9citgEQ7,[MAIN] Eating lunch while watching sidemenreacts there’s nothing better [REPLY] @Zakzhy i’m having fish and chipsssss 🔥🔥,Kwazz,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyXBJViTdonxDBZ3Kx4AaABAg,Definitely wasn’t expecting that ending,Don't T[A]P Me!!,spam
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyXBJViTdonxDBZ3Kx4AaABAg.9om30Uif8Ys9ooEeGi3X_7,"[MAIN] Definitely wasn’t expecting that ending [REPLY] Harry: ""c he chucks it on the rocks "" then the sound😂😂",Jesse Custer,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyXBJViTdonxDBZ3Kx4AaABAg.9om30Uif8Ys9omHatvXCg1,[MAIN] Definitely wasn’t expecting that ending [REPLY] @Shadrach George  report em,God,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyXBJViTdonxDBZ3Kx4AaABAg.9om30Uif8Ys9om3Dz9-8s3,[MAIN] Definitely wasn’t expecting that ending [REPLY] But we were definitely expecting bots spamming like crazy,Shadrach George,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,Ugx7RQ3Y5GjMLgKe3aR4AaABAg,"The bonus rounds were absolute gold, big up the editors",IcyLightning3000,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyaNwWO7uQZjJN54fl4AaABAg,Tobi is always so wholesome and entertaining,Pablo14,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwzkPZ5io0UghncBJF4AaABAg,Harry is the funniest 😂,HugoTHEgamer3,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwzkPZ5io0UghncBJF4AaABAg.9om1k-YBV-V9om9XbS4dnM,[MAIN] Harry is the funniest 😂 [REPLY] @IsIt Trending lies,aurora,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwzkPZ5io0UghncBJF4AaABAg.9om1k-YBV-V9om4YkmZGRz,[MAIN] Harry is the funniest 😂 [REPLY] He really isn’t,IsIt Trending,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyE10nHJ3MGeQpbjFB4AaABAg,Thanks for the good laugh guys. Was not expecting that ending 😂,Liza_Official,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyE10nHJ3MGeQpbjFB4AaABAg.9om6sEyXIZb9omHl6-meZ7,[MAIN] Thanks for the good laugh guys. Was not expecting that ending 😂 [REPLY] Bot reported,God,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwBkQ1-TYg6dQzg3894AaABAg,I got it right with Tobi and Harry singing. Definitely feels fulfilling 😊,Sonia’s Way,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,Ugy9fcxzZVvgDFBrAdd4AaABAg,The video might get demonetised with Harry and Tobis incredible singing 😂😂😂,Ashley Madison[H0rny H0usewife],spam
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,Ugy9fcxzZVvgDFBrAdd4AaABAg.9om4mLw-ush9omHjmVPkFV,[MAIN] The video might get demonetised with Harry and Tobis incredible singing 😂😂😂 [REPLY] Bot got reported,God,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyXMQYPOEkF90B5dSJ4AaABAg,6:02 I think is the hardest I’ve laughed at a sidemen video. Harry was so happy he was the only one who got it right then vik says he did and Harry’s face and “did he get that”,Elijah Sikich,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgzWnmQE6q-KhCVozjx4AaABAg,"For the dog down the stairs one, the editor gave them all a point, and only Harry got it right! I demand a recount.",catznjunk,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgzWnmQE6q-KhCVozjx4AaABAg.9omaa1TnVrI9ooTJuAw10C,"[MAIN] For the dog down the stairs one, the editor gave them all a point, and only Harry got it right! I demand a recount. [REPLY] The dog did slide down the last few steps but it didn’t backflip.",Conor Stewart,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,Ugwpz1l8tTkwaiYR5Zt4AaABAg,Let’s see what’s happen gonna next 😂 🔥,Ada Manrique,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,Ugwpz1l8tTkwaiYR5Zt4AaABAg.9om1gJrSdT39omHgWxVp5M,[MAIN] Let’s see what’s happen gonna next 😂 🔥 [REPLY] Report the bots,God,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,Ugwpz1l8tTkwaiYR5Zt4AaABAg.9om1gJrSdT39om1wpEiTA7,[MAIN] Let’s see what’s happen gonna next 😂 🔥 [REPLY] Stop spamming 😠,Shadrach George,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxrO3owbk0ESS_jdFt4AaABAg,The worst part of this video is it ends so soon.,Vivian Rivera,ham
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgxrO3owbk0ESS_jdFt4AaABAg.9om3zRmAUVG9omHn3Vqcvm,[MAIN] The worst part of this video is it ends so soon. [REPLY] Bot reported,God,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgyBP8rzMRXrt4gOGQF4AaABAg,"Dear editors I hope you are getting well paid, props to you all kings",Pablo Lopez,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwDJrOcNM4vmyx0elF4AaABAg,"To whoever is reading this keep going, you’re doing fine! No matter how slow your progress, each new week is filled with tiny steps forward. Be proud of yourself you got this",SARA HOTGIRL VLOGS,spam
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwDJrOcNM4vmyx0elF4AaABAg.9om9ezzB5dl9omYr72mMBf,"[MAIN] To whoever is reading this keep going, you’re doing fine! No matter how slow your progress, each new week is filled with tiny steps forward. Be proud of yourself you got this [REPLY] ​@dahliahow many words do u have to write. my dissertation was due last week and i ended up leavin it last minute so had to write 5000 words in 5 days",bts.svn7,neutral
I8eajHyqcPM,GUESS WHAT HAPPENS NEXT CHALLENGE!,UgwDJrOcNM4vmyx0elF4AaABAg.9om9ezzB5dl9omCcvEtb5-,"[MAIN] To whoever is reading this keep going, you’re doing fine! No matter how slow your progress, each new week is filled with tiny steps forward. Be proud of yourself you got this [REPLY] dont tell me this, my dissertation is due in a week and i havent written it",dahlia,ham
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg,Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤,𝐅𝐑𝐄𝐄 𝐑𝐎𝐁𝐔𝐗 𝗖𝗛𝗘𝗖𝗞 𝗠𝗬 𝗖𝗛𝗔𝗡𝗡𝗘𝗟,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9oofvIX-w2E,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] bot,101FBI agent,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9ooftkMUfpq,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] Bot lol,Sealy,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9ooffn0K69e,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] @SquishyTurdletyou can’t click on it or they will take ur money,KestronStar,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9oofOCiQCqs,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] your so nice btw what do i do once ive clicked your channel,SquishyTurdlet,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9oof77sMVdC,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] BOT,🌈rainbow quartz🌈,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9ooeyDzFrDr,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] bot,AMan,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9ooemcgpiJo,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] bot,💖kitty💖,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgwWZspazKwf3NBv_xF4AaABAg.9ooeMWf56lU9ooeT1LZPnP,[MAIN] Can we all appreciate that when he uploads it makes our days better?꒰◍ˊ◡ˋ꒱!❤ [REPLY] L bot.,Pat King,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgzyrEKif76ED7Lhjn94AaABAg,*let’s all apréciate what he does and keep up the great work*,𝗙𝗥𝗘𝗘 𝗥𝗢𝗕𝗨𝗫= 𝗚𝗢 𝗧𝗢 𝗠𝗬 𝗖𝗛𝗔𝗡𝗡𝗘𝗟,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,Ugxzy1R44xMxakEOIlF4AaABAg,"Let's just appreciate how much time and work he puts in these videos to make our day huge respect,...,, 🥰🥰",💎𝙁𝙍𝙀𝙀 𝗥𝗢𝗕𝗨𝗫 CHECK MY CHANNEL 💎,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg,"Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL.",𝗙𝗥𝗘𝗘 𝗥𝗢𝗕𝗨𝗫= 𝗚𝗢 𝗧𝗢 𝗠𝗬 𝗖𝗛𝗔𝗡𝗡𝗘𝗟,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9oofxdd6zI6,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] BOT",101FBI agent,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9oofhkjPC4q,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] @cutie pie 🥰 nobody cares",_nexusxz_,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9ooMpCtIEtN,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] We need an anti bot update LOL😂",Codingain'tfun,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9ooMoMONi2t,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] ​@cutie pie 🥰 shut up it's fake as hell",x it100 is king,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9ooMadJF3o1,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] SSSniperwolf Commented On My  recent Video I'm Literally crying 😭",cutie pie 🥰,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9ooKMIdVfZd,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] ᴅᴏɴᴛ ʀᴇᴀᴅ ᴍʏ ᴜꜱᴇʀɴᴀᴍᴇ",DONT READ MY PROFILE PICTURE ,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgyDRiD1IKSYsiCpyWJ4AaABAg.9ooJZQ6u49U9ooK03gejtn,"[MAIN] Finally there's an anti-cheat update, we've all been waiting for it. The webcam update is also pretty hilarious LOL. [REPLY] bot",bread ,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg,"*I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23*",𝗙𝗥𝗘𝗘 𝗥𝗢𝗕𝗨𝗫= 𝗚𝗢 𝗧𝗢 𝗠𝗬 𝗖𝗛𝗔𝗡𝗡𝗘𝗟,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79oog-S44BNV,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] L ratio BOT",101FBI agent,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooc2YIEoDb,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] Me; reports",supa novin 1 a roblox player,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooK3oMuYay,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] Bot",bread ,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooJ0T1H1EG,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] bot",Mathew Kaniki,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooIh902848,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] stop ot all of them are bots u know...",Jasmin Caceres,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooHeuw075Y,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] POV: Your a bot who thinks toxic five year olds will click on your channel if u comment something nice",Reichtangle Productions,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooEpDwI6rh,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] Bot",John Yoon,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxDdukz6b1hiuh4_Zp4AaABAg.9ooEHsf_3-79ooEkuEpVLJ,"[MAIN] *I love how he can never disappoint us with his content*
*Never stop being kind to people **01:23* [REPLY] Bot",Landonthegoat9,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg,"*Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08",𝗙𝗥𝗘𝗘 𝗥𝗢𝗕𝗨𝗫= 𝗚𝗢 𝗧𝗢 𝗠𝗬 𝗖𝗛𝗔𝗡𝗡𝗘𝗟,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooFSOjmWWJ,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] ​@Darwyy_ No one asked",Rayyan Didn't Vlogs,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooFRJFQ8dr,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] ​@Vantherz even Ballers are better (I'm a baller)",Rayyan Didn't Vlogs,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooDtdP7xL6,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] Bot.",Atom’s World!,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooDr4nFDxK,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] ​@Vantherz not true",kaiky alexandre souza,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooDmnIi7xc,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] *My content's better than KreekCraft!!* 🔥🤣🤩🤐",Vantherz,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooDgRY5e6e,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] ​@Darwyy_ you have no content",MrOliver,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooDffrvqx2,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] ​@Darwyy_ not true",kaiky alexandre souza,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,UgxsADSKl7Mg0qF-leN4AaABAg.9ooD3b9IvN49ooDf1dd4nZ,"[MAIN] *Let’s just take a minute to appreciate how much time and work he put into these videos?*
*It's unbelievable, and I think they deserve a lot more than that*  🌈 🌈01:08 [REPLY] Bro shut up bot touch grass get a dad he still can’t even get back bc of ur mistake Stil missing your dad? Aint my problem kid",Seagiws_DMC,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,Ugz8cK_dS0rx8WT4tpN4AaABAg,"*30:43** Can we only take a moment to appreciate how much hours and dedication he put on this videos!?*
*It's great, and I consider they justify  more than that.* 😊",𝗙𝗥𝗘𝗘 𝗥𝗢𝗕𝗨𝗫= 𝗚𝗢 𝗧𝗢 𝗠𝗬 𝗖𝗛𝗔𝗡𝗡𝗘𝗟,spam
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,Ugz8cK_dS0rx8WT4tpN4AaABAg.9ooR74gwsRp9oog4t3bj2u,"[MAIN] *30:43** Can we only take a moment to appreciate how much hours and dedication he put on this videos!?*
*It's great, and I consider they justify  more than that.* 😊 [REPLY] bot",101FBI agent,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,Ugz8cK_dS0rx8WT4tpN4AaABAg.9ooR74gwsRp9oog1K2CUdc,"[MAIN] *30:43** Can we only take a moment to appreciate how much hours and dedication he put on this videos!?*
*It's great, and I consider they justify  more than that.* 😊 [REPLY] Uhm there’s not 30 min in the vid bot",• 𝕣𝕒𝕥𝕥𝕪 𝕣𝕒𝕥𝕤 •,neutral
UKjacBZE52c,ROBLOX'S BIGGEST UPDATE EVER!!!! 😱😨,Ugz8cK_dS0rx8WT4tpN4AaABAg.9ooR74gwsRp9oobXS2yHAA,"[MAIN] *30:43** Can we only take a moment to appreciate how much hours and dedication he put on this videos!?*
*It's great, and I consider they justify  more than that.* 😊 [REPLY] Bruh",supa novin 1 a roblox player,neutral
